xml,object_id,tier_1push,tier_hmax2,sr_1push,sr_hmax2,opener,setup,dead,blocked,tried
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_409/rb_00048/env.xml,obstacle_0_movable,easy,easy,0.8786,0.9714,123,13,0,4,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_409/rb_00055/env.xml,obstacle_0_movable,easy,easy,0.3333,0.5933,50,39,35,26,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_409/rb_00056/env.xml,obstacle_0_movable,easy,easy,0.9037,0.9407,122,5,0,8,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_409/rb_00057/env.xml,obstacle_0_movable,easy,easy,0.808,0.96,101,19,0,5,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_409/rb_00059/env.xml,obstacle_0_movable,easy,easy,0.7286,0.9643,102,33,0,5,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_409/rb_00060/env.xml,obstacle_0_movable,easy,easy,0.8138,0.9034,118,13,0,14,145
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_409/rb_00061/env.xml,obstacle_0_movable,easy,easy,0.96,1.0,120,5,0,0,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_409/rb_00065/env.xml,obstacle_0_movable,easy,easy,0.7852,0.963,106,24,0,5,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_409/rb_00066/env.xml,obstacle_0_movable,easy,easy,0.8929,0.8929,125,0,0,15,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_409/rb_00067/env.xml,obstacle_0_movable,easy,easy,0.9846,0.9846,128,0,0,2,130
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_409/rb_00071/env.xml,obstacle_0_movable,easy,easy,0.7481,0.9926,101,33,0,1,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_409/rb_00072/env.xml,obstacle_0_movable,easy,easy,0.7385,0.7769,96,5,0,29,130
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_409/rb_00078/env.xml,obstacle_0_movable,easy,easy,0.8333,0.92,125,13,0,12,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00007/env.xml,obstacle_0_movable,easy,easy,0.744,0.92,93,22,0,10,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00016/env.xml,obstacle_0_movable,easy,easy,0.8733,0.9733,131,15,0,4,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00025/env.xml,obstacle_0_movable,easy,easy,0.7643,0.8429,107,11,0,22,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00028/env.xml,obstacle_0_movable,easy,easy,0.8333,1.0,125,25,0,0,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00029/env.xml,obstacle_0_movable,easy,easy,0.8692,0.9769,113,14,0,3,130
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00032/env.xml,obstacle_0_movable,easy,easy,0.8667,0.96,130,14,0,6,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00034/env.xml,obstacle_0_movable,easy,easy,0.85,0.8929,119,6,0,15,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00038/env.xml,obstacle_0_movable,easy,easy,0.7111,1.0,96,39,0,0,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00043/env.xml,obstacle_0_movable,hard,hard,0.008,0.04,1,4,114,6,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00045/env.xml,obstacle_0_movable,easy,easy,0.7037,0.8148,95,15,0,25,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00049/env.xml,obstacle_0_movable,easy,easy,0.5533,0.8333,83,42,0,25,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00051/env.xml,obstacle_0_movable,easy,easy,0.8621,0.9586,125,14,0,6,145
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00056/env.xml,obstacle_0_movable,easy,easy,0.8786,0.8857,123,1,0,16,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00059/env.xml,obstacle_0_movable,easy,easy,0.7692,0.8846,100,15,0,15,130
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00061/env.xml,obstacle_0_movable,easy,easy,0.8867,0.9867,133,15,0,2,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00062/env.xml,obstacle_0_movable,easy,easy,0.8867,0.9133,133,4,0,13,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00063/env.xml,obstacle_0_movable,easy,easy,0.84,0.952,105,14,0,6,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00064/env.xml,obstacle_0_movable,easy,easy,0.6148,0.7259,83,15,0,37,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00066/env.xml,obstacle_0_movable,easy,easy,0.8,0.8889,108,12,0,15,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00067/env.xml,obstacle_0_movable,easy,easy,0.728,0.96,91,29,0,5,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00078/env.xml,obstacle_0_movable,easy,easy,0.8414,0.9379,122,14,0,9,145
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00005/env.xml,obstacle_0_movable,easy,easy,0.9,0.9643,126,9,0,5,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00010/env.xml,obstacle_0_movable,easy,easy,0.92,0.96,138,6,0,6,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00012/env.xml,obstacle_0_movable,easy,easy,0.752,0.808,94,7,0,24,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00024/env.xml,obstacle_0_movable,easy,easy,0.7462,0.9231,97,23,0,10,130
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00025/env.xml,obstacle_0_movable,easy,easy,0.9,0.9071,126,1,0,13,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00026/env.xml,obstacle_0_movable,easy,easy,0.6,0.7826,69,21,0,25,115
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00028/env.xml,obstacle_0_movable,easy,easy,0.8786,0.9643,123,12,0,5,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00029/env.xml,obstacle_0_movable,easy,easy,0.8571,0.9071,120,7,0,13,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00031/env.xml,obstacle_0_movable,easy,easy,0.8467,0.96,127,17,0,6,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00033/env.xml,obstacle_0_movable,easy,easy,0.8214,0.9571,115,19,0,6,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00035/env.xml,obstacle_0_movable,easy,easy,0.9071,0.9429,127,5,0,8,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00036/env.xml,obstacle_0_movable,easy,easy,0.8,0.92,120,18,0,12,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00038/env.xml,obstacle_0_movable,easy,easy,0.8444,0.9037,114,8,0,13,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00042/env.xml,obstacle_0_movable,easy,easy,0.7071,1.0,99,41,0,0,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00044/env.xml,obstacle_0_movable,easy,easy,0.8148,0.9111,110,13,0,12,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00047/env.xml,obstacle_0_movable,easy,easy,0.7143,0.9214,100,29,0,11,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00051/env.xml,obstacle_0_movable,easy,easy,0.848,0.928,106,10,0,9,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00053/env.xml,obstacle_0_movable,easy,easy,0.8692,0.8692,113,0,0,17,130
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00061/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.6273,0,69,35,6,110
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00062/env.xml,obstacle_0_movable,easy,easy,0.8552,0.9034,124,7,0,14,145
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00063/env.xml,obstacle_0_movable,easy,easy,0.8667,0.9667,130,15,0,5,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00064/env.xml,obstacle_0_movable,easy,easy,0.8786,0.9143,123,5,0,12,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00065/env.xml,obstacle_0_movable,easy,easy,0.9,1.0,135,15,0,0,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00069/env.xml,obstacle_0_movable,easy,easy,0.7556,0.9333,102,24,0,9,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00070/env.xml,obstacle_0_movable,easy,easy,0.8483,0.931,123,12,0,10,145
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00072/env.xml,obstacle_0_movable,easy,easy,0.7852,0.963,106,24,0,5,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00076/env.xml,obstacle_0_movable,easy,easy,0.9067,1.0,136,14,0,0,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_411/rb_00078/env.xml,obstacle_0_movable,easy,easy,0.8933,0.8933,134,0,0,16,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00000/env.xml,obstacle_0_movable,easy,easy,0.8786,0.9714,123,13,0,4,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00001/env.xml,obstacle_0_movable,easy,easy,0.9103,0.9448,132,5,0,8,145
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00006/env.xml,obstacle_0_movable,easy,easy,0.88,0.88,132,0,0,18,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00008/env.xml,obstacle_0_movable,easy,easy,0.7467,0.8667,112,18,0,20,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00010/env.xml,obstacle_0_movable,easy,easy,0.792,0.848,99,7,0,19,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00012/env.xml,obstacle_0_movable,easy,easy,0.9867,0.9867,148,0,0,2,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00013/env.xml,obstacle_0_movable,easy,easy,0.8615,0.9077,112,6,0,12,130
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00014/env.xml,obstacle_0_movable,easy,easy,0.75,0.8929,105,20,0,15,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00021/env.xml,obstacle_0_movable,easy,easy,0.8667,0.9,130,5,0,15,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00023/env.xml,obstacle_0_movable,med,easy,0.2692,0.9077,35,83,0,12,130
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00024/env.xml,obstacle_0_movable,easy,easy,0.8414,0.931,122,13,0,10,145
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00025/env.xml,obstacle_0_movable,easy,easy,0.7923,0.8538,103,8,0,19,130
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00030/env.xml,obstacle_0_movable,easy,easy,0.664,0.832,83,21,0,21,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00033/env.xml,obstacle_0_movable,easy,easy,0.84,0.9667,126,19,0,5,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00035/env.xml,obstacle_0_movable,easy,easy,0.8207,0.869,119,7,0,19,145
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00042/env.xml,obstacle_0_movable,easy,easy,0.8214,0.8929,115,10,0,15,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00043/env.xml,obstacle_0_movable,easy,easy,0.725,0.875,87,18,0,15,120
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00044/env.xml,obstacle_0_movable,easy,easy,0.8593,0.9481,116,12,0,7,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00049/env.xml,obstacle_0_movable,easy,easy,0.88,0.9933,132,17,0,1,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00056/env.xml,obstacle_0_movable,easy,easy,0.8667,0.88,130,2,0,18,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00062/env.xml,obstacle_0_movable,easy,easy,0.704,0.776,88,9,0,28,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00066/env.xml,obstacle_0_movable,easy,easy,0.7931,0.9241,115,19,0,11,145
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00068/env.xml,obstacle_0_movable,easy,easy,0.8867,0.9933,133,16,0,1,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00073/env.xml,obstacle_0_movable,easy,easy,0.6889,0.8148,93,17,0,25,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00075/env.xml,obstacle_0_movable,easy,easy,0.6741,0.8889,91,29,0,15,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00078/env.xml,obstacle_0_movable,easy,easy,0.88,0.8867,132,1,0,17,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_412/rb_00079/env.xml,obstacle_0_movable,easy,easy,0.8214,0.8786,115,8,0,17,140
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_501/rb_00000/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.3077,0,40,62,28,130
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_501/rb_00002/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.6583,0,79,29,12,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_501/rb_00004/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0385,0,5,71,54,130
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_501/rb_00005/env.xml,obstacle_0_movable,hard,easy,0.0462,0.5923,6,71,35,18,130
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_501/rb_00009/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.016,0,2,110,13,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_501/rb_00011/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.14,0,21,105,24,150
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_501/rb_00013/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.1833,0,22,84,14,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_501/rb_00014/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.072,0,9,88,28,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_501/rb_00015/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.025,0,3,103,14,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_501/rb_00019/env.xml,obstacle_0_movable,med,easy,0.2,0.95,24,90,0,6,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_502/rb_00007/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0067,0,1,149,0,150
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_502/rb_00008/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,106,14,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_502/rb_00009/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,110,10,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_502/rb_00010/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.05,0,6,103,11,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_503/rb_00001/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.5083,0,61,45,14,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_503/rb_00004/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,108,22,130
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_504/rb_00002/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.328,0,41,79,5,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_504/rb_00003/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,114,6,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_504/rb_00004/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.04,0,5,105,15,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_504/rb_00007/env.xml,obstacle_0_movable,med,easy,0.1852,0.8519,25,90,0,20,135
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_504/rb_00009/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.4333,0,52,50,18,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_504/rb_00010/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.104,0,13,102,10,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_504/rb_00011/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0667,0,8,76,36,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_505/rb_00001/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.016,0,2,104,19,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_505/rb_00005/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.136,0,17,72,36,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_506/rb_00002/env.xml,obstacle_0_movable,med,easy,0.192,0.944,24,94,0,7,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_506/rb_00004/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.4296,0,58,61,16,135
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_506/rb_00006/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0522,0,6,73,36,115
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_506/rb_00007/env.xml,obstacle_0_movable,med,easy,0.096,0.592,12,62,30,21,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_506/rb_00012/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0133,0,2,116,32,150
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_506/rb_00014/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,120,0,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_507/rb_00000/env.xml,obstacle_0_movable,med,easy,0.05,0.6083,6,67,9,38,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_507/rb_00003/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.3667,0,44,37,39,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_507/rb_00004/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.552,0,69,24,32,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_507/rb_00005/env.xml,obstacle_0_movable,med,easy,0.152,0.792,19,80,1,25,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_507/rb_00007/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0593,0,8,96,31,135
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_507/rb_00008/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.025,0,3,104,13,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_508/rb_00002/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0769,0,10,82,38,130
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_508/rb_00003/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0435,0,5,96,14,115
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_508/rb_00005/env.xml,obstacle_0_movable,med,easy,0.2077,0.9615,27,98,0,5,130
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_508/rb_00006/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.128,0,16,93,16,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_508/rb_00007/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.152,0,19,77,29,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_508/rb_00010/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.432,0,54,40,31,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_508/rb_00011/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,116,4,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_508/rb_00012/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.1478,0,17,88,10,115
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_508/rb_00013/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.6333,0,76,34,10,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_508/rb_00015/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,121,9,130
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_508/rb_00016/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,104,21,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_508/rb_00017/env.xml,obstacle_0_movable,med,easy,0.1391,0.6,16,53,19,27,115
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_508/rb_00018/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,118,12,130
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_509/rb_00010/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.5667,0,68,32,20,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_509/rb_00014/env.xml,obstacle_0_movable,hard,easy,0.0261,0.8957,3,100,5,7,115
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_510/rb_00000/env.xml,obstacle_0_movable,hard,easy,0.016,0.552,2,67,12,44,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_510/rb_00002/env.xml,obstacle_0_movable,med,easy,0.0957,0.4957,11,46,50,8,115
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_510/rb_00007/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.16,0,20,87,18,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_511/rb_00004/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.8667,0,104,9,7,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_511/rb_00005/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.6083,0,73,31,16,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_511/rb_00006/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,99,31,130
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_512/rb_00001/env.xml,obstacle_0_movable,med,easy,0.0621,0.7103,9,94,25,17,145
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_512/rb_00003/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,118,12,130
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_512/rb_00004/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.05,0,6,104,10,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_512/rb_00008/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.4667,0,56,55,9,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_512/rb_00013/env.xml,obstacle_0_movable,easy,easy,0.5,0.9167,60,50,0,10,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_512/rb_00015/env.xml,obstacle_0_movable,med,easy,0.0538,0.7385,7,89,23,11,130
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_512/rb_00016/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.2741,0,37,92,6,135
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_512/rb_00017/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.832,0,104,12,9,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_512/rb_00019/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.216,0,27,95,3,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_512/rb_00020/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.1417,0,17,71,32,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_513/rb_00002/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0917,0,11,80,29,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_513/rb_00003/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,86,44,130
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_513/rb_00009/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0833,0,10,87,23,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_513/rb_00011/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,98,32,130
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_513/rb_00015/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,105,25,130
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_513/rb_00018/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,103,22,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_514/rb_00003/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.3667,0,44,66,10,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_514/rb_00006/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,82,43,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_514/rb_00011/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0786,0,11,110,19,140
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_515/rb_00002/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,98,27,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_515/rb_00010/env.xml,obstacle_0_movable,hard,easy,0.0222,0.5185,3,67,38,27,135
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_515/rb_00012/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0154,0,2,121,7,130
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_515/rb_00014/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0417,0,5,100,15,120
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_515/rb_00016/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,90,20,110
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_516/rb_00001/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,122,3,125
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_516/rb_00004/env.xml,obstacle_0_movable,med,easy,0.1043,0.8957,12,91,0,12,115
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_516/rb_00005/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,118,17,135
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_516/rb_00006/env.xml,obstacle_0_movable,hard,easy,0.0077,0.5308,1,68,24,37,130
/common/users/dm1487/scratch_namo/real_buildable/pool4/j_516/rb_00008/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0308,0,4,90,36,130
