xml,edge,depth,score,offset_cm,offset_frac,face,travel_cm,dyaw_deg,rank,n_cand
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00048/env.xml,59,1,0.5025403499603271,7.5,1.0,short,0.0,0.0,16,20
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00048/env.xml,59,2,0.5025112628936768,7.5,1.0,short,0.0,0.0,17,20
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00048/env.xml,59,3,0.5024715662002563,7.5,1.0,short,0.0,0.0,18,20
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00048/env.xml,59,4,0.502456784248352,7.5,1.0,short,0.0,0.0,19,20
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,47,4,0.7282915711402893,1.07,0.1429,short,22.94,-0.09,0,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,51,3,0.72822105884552,3.21,0.4286,short,16.49,-1.28,1,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,47,3,0.7280378937721252,1.07,0.1429,short,18.21,-0.21,2,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,49,4,0.7280081510543823,2.14,0.2857,short,21.22,-0.02,3,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,51,4,0.7278347015380859,3.21,0.4286,short,20.71,-0.43,4,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,49,3,0.7278175354003906,2.14,0.2857,short,16.99,-0.75,5,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,1,1,0.727759063243866,3.5,1.0,long,7.1,-3.95,6,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,43,3,0.7276678681373596,1.07,0.1429,short,18.46,0.26,7,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,45,4,0.7275997996330261,0.0,0.0,short,24.07,0.15,8,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,43,4,0.7275937795639038,1.07,0.1429,short,23.35,-0.18,9,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,53,3,0.7274423837661743,4.29,0.5714,short,15.54,-35.67,10,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,45,3,0.7273767590522766,0.0,0.0,short,18.95,0.04,11,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,55,3,0.7273578643798828,5.36,0.7143,short,13.26,-51.37,12,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,41,4,0.7273221611976624,2.14,0.2857,short,22.28,0.17,13,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,41,3,0.727279782295227,2.14,0.2857,short,17.8,0.51,14,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,11,1,0.7272211909294128,1.0,0.2857,long,6.86,-0.71,15,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,7,1,0.7272177338600159,2.0,0.5714,long,6.92,-1.64,16,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,13,1,0.7272128462791443,0.5,0.1429,long,6.86,0.13,17,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,5,1,0.7271540760993958,2.5,0.7143,long,6.94,-2.1,18,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,39,3,0.7270811200141907,3.21,0.4286,short,16.58,0.5,19,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,39,4,0.7270604372024536,3.21,0.4286,short,20.93,-0.73,20,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,17,1,0.7270299196243286,0.5,0.1429,long,6.79,1.12,21,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,51,2,0.7268795967102051,3.21,0.4286,short,12.21,-2.37,22,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,1,2,0.7268463969230652,3.5,1.0,long,7.24,-5.82,23,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,13,2,0.7268010973930359,0.5,0.1429,long,7.05,0.68,24,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,15,1,0.7267987728118896,0.0,0.0,long,6.84,0.57,25,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,17,2,0.7267463803291321,0.5,0.1429,long,6.99,2.62,26,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,3,1,0.7267199754714966,3.0,0.8571,long,7.03,-3.13,27,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,9,1,0.7266600728034973,1.5,0.4286,long,6.92,-1.64,28,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,55,2,0.7265063524246216,5.36,0.7143,short,10.4,-37.12,29,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,37,3,0.7264342308044434,4.29,0.5714,short,16.18,19.79,30,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,47,2,0.7264058589935303,1.07,0.1429,short,13.5,-0.65,31,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,11,2,0.7263514995574951,1.0,0.2857,long,7.06,-0.49,32,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,17,3,0.7261649370193481,0.5,0.1429,long,7.2,4.0,33,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,53,4,0.7261634469032288,4.29,0.5714,short,18.77,-49.37,34,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,15,2,0.7261350154876709,0.0,0.0,long,7.03,1.54,35,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,43,2,0.725980281829834,1.07,0.1429,short,13.63,0.71,36,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,13,3,0.7259622812271118,0.5,0.1429,long,7.25,1.28,37,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,53,2,0.7259331941604614,4.29,0.5714,short,11.66,-20.96,38,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,7,2,0.7259234189987183,2.0,0.5714,long,7.08,-2.13,39,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,19,2,0.7259215116500854,1.0,0.2857,long,7.01,3.91,40,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,19,1,0.7258147597312927,1.0,0.2857,long,6.79,1.79,41,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,49,2,0.7258095145225525,2.14,0.2857,short,12.74,-1.75,42,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,15,3,0.7257500886917114,0.0,0.0,long,7.25,2.65,43,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,9,2,0.7257112264633179,1.5,0.4286,long,7.08,-2.13,44,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,5,2,0.7256327867507935,2.5,0.7143,long,7.1,-3.08,45,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,45,2,0.7256062626838684,0.0,0.0,short,13.97,-0.16,46,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,11,3,0.7254276871681213,1.0,0.2857,long,7.26,-0.42,47,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,19,3,0.7253544330596924,1.0,0.2857,long,7.22,5.8,48,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,3,2,0.7249936461448669,3.0,0.8571,long,7.2,-4.5,49,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,37,4,0.7246852517127991,4.29,0.5714,short,20.14,32.42,50,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,9,3,0.7241646647453308,1.5,0.4286,long,7.26,-2.73,51,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,41,2,0.7240599393844604,2.14,0.2857,short,13.26,1.19,52,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,55,4,0.723506510257721,5.36,0.7143,short,15.26,-62.46,53,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,13,4,0.7235046625137329,0.5,0.1429,long,7.45,1.56,54,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,15,4,0.7232703566551208,0.0,0.0,long,7.46,3.42,55,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,5,3,0.7229635119438171,2.5,0.7143,long,7.28,-4.15,56,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,17,4,0.7229323983192444,0.5,0.1429,long,7.41,5.23,57,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,7,3,0.7225211262702942,2.0,0.5714,long,7.26,-2.73,58,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,19,4,0.7224632501602173,1.0,0.2857,long,7.44,7.49,59,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,9,4,0.7222285270690918,1.5,0.4286,long,7.45,-3.61,60,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,11,4,0.7222285270690918,1.0,0.2857,long,7.45,-0.45,61,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,21,1,0.7219358682632446,1.5,0.4286,long,6.74,2.4,62,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,21,2,0.721916913986206,1.5,0.4286,long,6.98,5.15,63,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,57,2,0.7217962741851807,6.43,0.8571,short,9.0,-43.65,64,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,57,3,0.7213947772979736,6.43,0.8571,short,11.22,-56.31,65,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,21,3,0.7206928133964539,1.5,0.4286,long,7.23,7.72,66,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,39,2,0.7206643223762512,3.21,0.4286,short,12.34,2.26,67,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,3,3,0.7204467058181763,3.0,0.8571,long,7.39,-6.0,68,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,7,4,0.7198660373687744,2.0,0.5714,long,7.45,-3.61,69,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,15,0,0.7198547124862671,0.0,0.0,long,4.66,-0.28,70,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,17,0,0.7193344831466675,0.5,0.1429,long,4.41,0.11,71,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,1,3,0.7187432646751404,3.5,1.0,long,7.42,-7.7,72,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,35,3,0.71868896484375,5.36,0.7143,short,14.13,47.74,73,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,5,4,0.7186493277549744,2.5,0.7143,long,7.49,-5.4,74,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,37,2,0.7183623909950256,4.29,0.5714,short,12.01,11.46,75,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,1,4,0.718263566493988,3.5,1.0,long,7.64,-9.73,76,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,3,4,0.7172094583511353,3.0,0.8571,long,7.6,-7.64,77,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,19,0,0.7168759107589722,1.0,0.2857,long,4.56,0.36,78,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,21,4,0.7151479125022888,1.5,0.4286,long,7.46,10.08,79,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,11,0,0.7131602168083191,1.0,0.2857,long,4.26,-0.81,80,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,13,0,0.7122026681900024,0.5,0.1429,long,4.49,-0.59,81,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,21,0,0.7116109728813171,1.5,0.4286,long,4.24,0.72,82,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,57,4,0.7096881866455078,6.43,0.8571,short,12.59,-65.27,83,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,9,0,0.7055065035820007,1.5,0.4286,long,4.36,-1.61,84,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,35,2,0.702410876750946,5.36,0.7143,short,10.96,33.05,85,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,5,0,0.7004916071891785,2.5,0.7143,long,4.08,-2.07,86,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,35,4,0.6984841823577881,5.36,0.7143,short,16.46,60.0,87,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,7,0,0.6979919672012329,2.0,0.5714,long,4.36,-1.61,88,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,3,0,0.6930004358291626,3.0,0.8571,long,4.2,-2.79,89,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,55,1,0.6850214004516602,5.36,0.7143,short,6.9,-21.78,90,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,33,3,0.6805591583251953,6.43,0.8571,short,12.0,53.85,91,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,53,1,0.6800686120986938,4.29,0.5714,short,7.48,-10.58,92,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,1,0,0.6792066097259521,3.5,1.0,long,3.91,-3.05,93,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,51,1,0.6747469305992126,3.21,0.4286,short,7.78,-3.33,94,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,23,2,0.6740258932113647,2.0,0.5714,long,6.98,6.17,95,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,33,2,0.6739377975463867,6.43,0.8571,short,9.42,40.56,96,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,23,0,0.673775315284729,2.0,0.5714,long,4.35,1.01,97,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,57,1,0.6731191873550415,6.43,0.8571,short,6.09,-27.94,98,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,23,1,0.6712454557418823,2.0,0.5714,long,6.73,3.02,99,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,45,1,0.6703731417655945,0.0,0.0,short,8.95,-0.3,100,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,23,3,0.6680800318717957,2.0,0.5714,long,7.25,9.24,101,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,47,1,0.6670584082603455,1.07,0.1429,short,8.73,-1.21,102,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,49,1,0.6631293892860413,2.14,0.2857,short,8.4,-2.49,103,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,43,1,0.6608638167381287,1.07,0.1429,short,8.76,0.85,104,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,23,4,0.6558963060379028,2.0,0.5714,long,7.51,12.11,105,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,31,2,0.6547983288764954,7.5,1.0,short,8.45,43.02,106,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,33,1,0.6467071771621704,6.43,0.8571,short,6.21,24.98,107,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,35,1,0.644131064414978,5.36,0.7143,short,7.19,18.14,108,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,41,1,0.6441035866737366,2.14,0.2857,short,8.71,1.72,109,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,39,1,0.6438413858413696,3.21,0.4286,short,8.16,2.86,110,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,59,2,0.6417083144187927,7.5,1.0,short,0.0,0.0,111,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,31,1,0.6395457983016968,7.5,1.0,short,5.75,28.23,112,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,37,1,0.6390907764434814,4.29,0.5714,short,7.6,5.8,113,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,45,0,0.6376231908798218,0.0,0.0,short,3.88,-0.28,114,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,33,0,0.6373664736747742,6.43,0.8571,short,2.66,9.46,115,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,35,0,0.6367419362068176,5.36,0.7143,short,3.05,6.44,116,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,43,0,0.6365472674369812,1.07,0.1429,short,3.76,0.71,117,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,47,0,0.6364219784736633,1.07,0.1429,short,3.84,-1.3,118,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,49,0,0.6362048983573914,2.14,0.2857,short,3.87,-1.92,119,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,39,0,0.6355896592140198,3.21,0.4286,short,3.71,2.31,120,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,41,0,0.6353998780250549,2.14,0.2857,short,4.0,1.41,121,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,51,0,0.6353977918624878,3.21,0.4286,short,3.42,-2.57,122,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,53,0,0.6353054046630859,4.29,0.5714,short,3.21,-4.23,123,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,59,3,0.6352039575576782,7.5,1.0,short,0.0,0.0,124,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,37,0,0.6343439817428589,4.29,0.5714,short,3.36,3.47,125,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,31,0,0.6338721513748169,7.5,1.0,short,2.6,11.93,126,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,55,0,0.6306194067001343,5.36,0.7143,short,3.05,-8.09,127,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,59,4,0.6287185549736023,7.5,1.0,short,0.0,0.0,128,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,57,0,0.6281274557113647,6.43,0.8571,short,2.72,-11.6,129,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,31,3,0.6270230412483215,7.5,1.0,short,10.57,55.46,130,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,33,4,0.622815728187561,6.43,0.8571,short,13.61,63.89,131,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,59,1,0.62251877784729,7.5,1.0,short,0.0,0.0,132,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,59,0,0.6075849533081055,7.5,1.0,short,0.0,0.0,133,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00053/env.xml,31,4,0.5604774355888367,7.5,1.0,short,11.89,64.31,134,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,47,4,0.7285392880439758,1.07,0.1429,short,22.68,-0.05,0,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,49,4,0.7283579111099243,2.14,0.2857,short,21.1,-0.18,1,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,51,3,0.7283449769020081,3.21,0.4286,short,16.61,-0.51,2,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,43,4,0.7283447980880737,1.07,0.1429,short,23.22,0.11,3,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,41,4,0.7283411622047424,2.14,0.2857,short,21.66,0.26,4,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,51,4,0.7283072471618652,3.21,0.4286,short,20.9,0.22,5,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,47,3,0.72819584608078,1.07,0.1429,short,17.98,-0.36,6,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,43,3,0.7281448841094971,1.07,0.1429,short,18.36,0.32,7,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,45,4,0.7281280159950256,0.0,0.0,short,23.81,-0.11,8,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,37,4,0.7280782461166382,4.29,0.5714,short,20.54,34.18,9,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,49,3,0.7280320525169373,2.14,0.2857,short,16.81,-0.76,10,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,39,4,0.7280038595199585,3.21,0.4286,short,20.85,-0.67,11,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,41,3,0.7278762459754944,2.14,0.2857,short,17.24,0.56,12,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,45,3,0.7277125120162964,0.0,0.0,short,18.77,0.11,13,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,37,3,0.7276533246040344,4.29,0.5714,short,16.54,21.05,14,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,39,3,0.7273852229118347,3.21,0.4286,short,16.46,0.56,15,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,1,1,0.7270351648330688,3.5,1.0,long,6.71,-4.11,16,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,35,3,0.7269125580787659,5.36,0.7143,short,14.38,47.52,17,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,53,3,0.7268231511116028,4.29,0.5714,short,16.11,-26.18,18,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,35,4,0.7262277603149414,5.36,0.7143,short,16.78,59.73,19,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,3,1,0.72617506980896,3.0,0.8571,long,6.68,-3.86,20,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,7,1,0.7261480093002319,2.0,0.5714,long,6.52,-2.17,21,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,5,1,0.7260843515396118,2.5,0.7143,long,6.55,-2.73,22,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,53,4,0.7260168790817261,4.29,0.5714,short,19.87,-41.52,23,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,11,1,0.7254913449287415,1.0,0.2857,long,6.43,-0.94,24,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,51,2,0.7253391742706299,3.21,0.4286,short,12.44,-1.8,25,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,9,1,0.7253289818763733,1.5,0.4286,long,6.43,-0.94,26,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,1,2,0.725087583065033,3.5,1.0,long,6.92,-6.42,27,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,13,1,0.7249287962913513,0.5,0.1429,long,6.42,-0.43,28,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,47,2,0.7248653173446655,1.07,0.1429,short,13.31,-0.96,29,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,53,2,0.7240859866142273,4.29,0.5714,short,11.98,-14.62,30,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,43,2,0.7240559458732605,1.07,0.1429,short,13.58,0.68,31,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,45,2,0.7236124873161316,0.0,0.0,short,13.78,-0.0,32,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,49,2,0.7232835292816162,2.14,0.2857,short,12.53,-1.74,33,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,13,2,0.7232388854026794,0.5,0.1429,long,6.67,-0.32,34,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,11,2,0.7229909300804138,1.0,0.2857,long,6.66,-1.27,35,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_406/rb_00060/env.xml,9,2,0.7227060794830322,1.5,0.4286,long,6.67,-1.21,36,125
